Index_x,CardNo,PeoNo,Date,Money,FundMoney,Surplus,CardCount,Type,Dept,year,month,weekday,day,hour,minute,Index_y,Sex,Major,AccessCardNo
117144503,180752,2018752,2019-04-10 18:06:00,2.5,0.0,28.53,601,消费,第二食堂,2019,4,3,10,18,6,752,男,18连锁经营,19664074
117149771,180752,2018752,2019-04-10 20:22:00,15.0,0.0,13.53,602,消费,第四食堂,2019,4,3,10,20,22,752,男,18连锁经营,19664074
117163772,180752,2018752,2019-04-12 08:16:00,2.4,0.0,2.03,608,消费,第二食堂,2019,4,5,12,8,16,752,男,18连锁经营,19664074
117166256,180752,2018752,2019-04-10 22:34:00,1.5,0.0,11.03,604,消费,第一食堂,2019,4,3,10,22,34,752,男,18连锁经营,19664074
117167600,180752,2018752,2019-04-11 07:45:00,3.1,0.0,7.93,605,消费,第一食堂,2019,4,4,11,7,45,752,男,18连锁经营,19664074
117168416,180752,2018752,2019-04-12 08:15:00,1.5,0.0,4.43,607,消费,第一食堂,2019,4,5,12,8,15,752,男,18连锁经营,19664074
117175116,180752,2018752,2019-04-13 10:50:00,5.0,0.0,33.03,620,消费,第二食堂,2019,4,6,13,10,50,752,男,18连锁经营,19664074
117176730,180752,2018752,2019-04-13 10:51:00,3.5,0.0,29.53,621,消费,第二食堂,2019,4,6,13,10,51,752,男,18连锁经营,19664074
117177562,180752,2018752,2019-04-15 11:36:00,3.5,0.0,5.93,628,消费,第二食堂,2019,4,1,15,11,36,752,男,18连锁经营,19664074
117177565,180752,2018752,2019-04-15 11:37:00,0.5,0.0,5.43,629,消费,第二食堂,2019,4,1,15,11,37,752,男,18连锁经营,19664074
117180206,180752,2018752,2019-04-15 11:36:00,0.6,0.0,9.43,627,消费,第二食堂,2019,4,1,15,11,36,752,男,18连锁经营,19664074
117181047,180752,2018752,2019-04-13 10:49:00,0.6,0.0,38.03,619,消费,第二食堂,2019,4,6,13,10,49,752,男,18连锁经营,19664074
117183862,180752,2018752,2019-04-12 18:15:00,2.0,0.0,42.53,616,消费,第二食堂,2019,4,5,12,18,15,752,男,18连锁经营,19664074
117187027,180752,2018752,2019-04-12 18:11:00,8.0,0.0,63.03,611,消费,第二食堂,2019,4,5,12,18,11,752,男,18连锁经营,19664074
117187028,180752,2018752,2019-04-12 18:11:00,6.0,0.0,57.03,612,消费,第二食堂,2019,4,5,12,18,11,752,男,18连锁经营,19664074
117187029,180752,2018752,2019-04-12 18:11:00,6.0,0.0,51.03,613,消费,第二食堂,2019,4,5,12,18,11,752,男,18连锁经营,19664074
117192345,180752,2018752,2019-04-12 18:12:00,3.0,0.0,48.03,614,消费,第二食堂,2019,4,5,12,18,12,752,男,18连锁经营,19664074
117192346,180752,2018752,2019-04-12 18:12:00,3.5,0.0,44.53,615,消费,第二食堂,2019,4,5,12,18,12,752,男,18连锁经营,19664074
117192389,180752,2018752,2019-04-13 10:54:00,4.0,0.0,25.53,622,消费,第二食堂,2019,4,6,13,10,54,752,男,18连锁经营,19664074
117192653,180752,2018752,2019-04-15 11:38:00,3.5,0.0,1.93,630,消费,第二食堂,2019,4,1,15,11,38,752,男,18连锁经营,19664074
117194185,180752,2018752,2019-04-13 08:04:00,2.4,0.0,38.63,618,消费,第二食堂,2019,4,6,13,8,4,752,男,18连锁经营,19664074
117201776,180752,2018752,2019-04-13 17:29:00,9.0,0.0,16.53,623,消费,第四食堂,2019,4,6,13,17,29,752,男,18连锁经营,19664074
117209563,180752,2018752,2019-04-13 08:02:00,1.5,0.0,41.03,617,消费,第一食堂,2019,4,6,13,8,2,752,男,18连锁经营,19664074
117209846,180752,2018752,2019-04-15 07:51:00,1.5,0.0,12.53,625,消费,第一食堂,2019,4,1,15,7,51,752,男,18连锁经营,19664074
117210352,180752,2018752,2019-04-15 07:52:00,2.5,0.0,10.03,626,消费,第一食堂,2019,4,1,15,7,52,752,男,18连锁经营,19664074
117211418,180752,2018752,2019-04-14 09:03:00,2.5,0.0,14.03,624,消费,第一食堂,2019,4,7,14,9,3,752,男,18连锁经营,19664074
117268192,180752,2018752,2019-04-17 22:11:00,1.6,0.0,49.63,650,消费,第二食堂,2019,4,3,17,22,11,752,男,18连锁经营,19664074
117269977,180752,2018752,2019-04-18 11:51:00,2.5,0.0,39.53,653,消费,第二食堂,2019,4,4,18,11,51,752,男,18连锁经营,19664074
117271820,180752,2018752,2019-04-18 11:51:00,3.0,0.0,36.53,654,消费,第二食堂,2019,4,4,18,11,51,752,男,18连锁经营,19664074
117271973,180752,2018752,2019-04-18 21:26:00,3.5,0.0,24.53,657,消费,第二食堂,2019,4,4,18,21,26,752,男,18连锁经营,19664074
117272289,180752,2018752,2019-04-19 12:02:00,3.0,0.0,18.43,660,消费,第二食堂,2019,4,5,19,12,2,752,男,18连锁经营,19664074
117272591,180752,2018752,2019-04-17 18:06:00,0.6,0.0,59.73,646,消费,第二食堂,2019,4,3,17,18,6,752,男,18连锁经营,19664074
117273525,180752,2018752,2019-04-19 12:02:00,0.6,0.0,21.43,659,消费,第二食堂,2019,4,5,19,12,2,752,男,18连锁经营,19664074
117274586,180752,2018752,2019-04-18 11:50:00,0.6,0.0,42.03,652,消费,第二食堂,2019,4,4,18,11,50,752,男,18连锁经营,19664074
117276696,180752,2018752,2019-04-19 12:12:00,2.0,0.0,14.93,662,消费,第二食堂,2019,4,5,19,12,12,752,男,18连锁经营,19664074
117277223,180752,2018752,2019-04-17 18:08:00,3.0,0.0,51.23,649,消费,第二食堂,2019,4,3,17,18,8,752,男,18连锁经营,19664074
117278589,180752,2018752,2019-04-17 18:07:00,4.0,0.0,55.73,647,消费,第二食堂,2019,4,3,17,18,7,752,男,18连锁经营,19664074
117279510,180752,2018752,2019-04-17 18:08:00,1.5,0.0,54.23,648,消费,第二食堂,2019,4,3,17,18,8,752,男,18连锁经营,19664074
117280728,180752,2018752,2019-04-19 12:02:00,1.5,0.0,16.93,661,消费,第二食堂,2019,4,5,19,12,2,752,男,18连锁经营,19664074
117286418,180752,2018752,2019-04-18 17:18:00,8.0,0.0,28.03,656,消费,第四食堂,2019,4,4,18,17,18,752,男,18连锁经营,19664074
117297681,180752,2018752,2019-04-18 11:52:00,0.5,0.0,36.03,655,消费,第一食堂,2019,4,4,18,11,52,752,男,18连锁经营,19664074
117220597,180752,2018752,2019-04-16 16:23:00,3.0,0.0,93.13,634,消费,红太阳超市,2019,4,2,16,16,23,752,男,18连锁经营,19664074
117220663,180752,2018752,2019-04-16 19:22:00,2.0,0.0,81.53,638,消费,红太阳超市,2019,4,2,16,19,22,752,男,18连锁经营,19664074
117225408,180752,2018752,2019-04-16 14:21:00,4.0,0.0,89.13,635,消费,第二食堂,2019,4,2,16,14,21,752,男,18连锁经营,19664074
117227548,180752,2018752,2019-04-17 12:21:00,0.6,0.0,69.83,642,消费,第二食堂,2019,4,3,17,12,21,752,男,18连锁经营,19664074
117227843,180752,2018752,2019-04-15 18:08:00,0.6,0.0,1.33,631,消费,第二食堂,2019,4,1,15,18,8,752,男,18连锁经营,19664074
117229585,180752,2018752,2019-04-16 19:11:00,2.0,0.0,83.53,637,消费,第二食堂,2019,4,2,16,19,11,752,男,18连锁经营,19664074
117230812,180752,2018752,2019-04-17 12:23:00,3.0,0.0,60.33,645,消费,第二食堂,2019,4,3,17,12,23,752,男,18连锁经营,19664074
117232187,180752,2018752,2019-04-17 12:21:00,3.5,0.0,66.33,643,消费,第二食堂,2019,4,3,17,12,21,752,男,18连锁经营,19664074
117232417,180752,2018752,2019-04-16 09:52:00,5.2,0.0,96.13,633,消费,第二食堂,2019,4,2,16,9,52,752,男,18连锁经营,19664074
117232454,180752,2018752,2019-04-16 19:11:00,3.6,0.0,85.53,636,消费,第二食堂,2019,4,2,16,19,11,752,男,18连锁经营,19664074
117245961,180752,2018752,2019-04-17 12:22:00,3.0,0.0,63.33,644,消费,第二食堂,2019,4,3,17,12,22,752,男,18连锁经营,19664074
117260822,180752,2018752,2019-04-17 07:34:00,1.5,0.0,74.03,640,消费,第一食堂,2019,4,3,17,7,34,752,男,18连锁经营,19664074
117353728,180752,2018752,2019-04-17 12:13:00,3.6,0.0,70.43,641,消费,水电缴费处,2019,4,3,17,12,13,752,男,18连锁经营,19664074
117361865,180752,2018752,2019-04-24 12:14:00,4.0,0.0,34.93,695,消费,第二食堂,2019,4,3,24,12,14,752,男,18连锁经营,19664074
117362501,180752,2018752,2019-04-23 12:29:00,2.5,0.0,59.73,684,消费,第二食堂,2019,4,2,23,12,29,752,男,18连锁经营,19664074
117362535,180752,2018752,2019-04-23 16:26:00,2.5,0.0,46.03,689,消费,第二食堂,2019,4,2,23,16,26,752,男,18连锁经营,19664074
117363881,180752,2018752,2019-04-22 18:11:00,4.0,0.0,88.43,675,消费,第二食堂,2019,4,1,22,18,11,752,男,18连锁经营,19664074
117365883,180752,2018752,2019-04-24 12:14:00,0.6,0.0,38.93,694,消费,第二食堂,2019,4,3,24,12,14,752,男,18连锁经营,19664074
117390520,180752,2018752,2019-04-23 12:30:00,3.0,0.0,49.23,687,消费,第一食堂,2019,4,2,23,12,30,752,男,18连锁经营,19664074
117391277,180752,2018752,2019-04-23 12:30:00,3.0,0.0,52.23,686,消费,第一食堂,2019,4,2,23,12,30,752,男,18连锁经营,19664074
117391289,180752,2018752,2019-04-23 16:27:00,3.0,0.0,42.53,691,消费,第一食堂,2019,4,2,23,16,27,752,男,18连锁经营,19664074
117391363,180752,2018752,2019-04-24 07:30:00,1.5,0.0,39.53,693,消费,第一食堂,2019,4,3,24,7,30,752,男,18连锁经营,19664074
117391805,180752,2018752,2019-04-23 16:27:00,0.5,0.0,45.53,690,消费,第一食堂,2019,4,2,23,16,27,752,男,18连锁经营,19664074
117392392,180752,2018752,2019-04-23 07:48:00,1.5,0.0,63.43,681,消费,第一食堂,2019,4,2,23,7,48,752,男,18连锁经营,19664074
117392548,180752,2018752,2019-04-24 07:30:00,1.5,0.0,41.03,692,消费,第一食堂,2019,4,3,24,7,30,752,男,18连锁经营,19664074
117393275,180752,2018752,2019-04-23 12:29:00,4.5,0.0,55.23,685,消费,第一食堂,2019,4,2,23,12,29,752,男,18连锁经营,19664074
117394472,180752,2018752,2019-04-23 07:47:00,2.5,0.0,64.93,680,消费,第一食堂,2019,4,2,23,7,47,752,男,18连锁经营,19664074
117395790,180752,2018752,2019-04-22 18:11:00,4.0,0.0,84.43,676,消费,第二食堂,2019,4,1,22,18,11,752,男,18连锁经营,19664074
117397779,180752,2018752,2019-04-22 18:12:00,3.0,0.0,81.43,677,消费,第二食堂,2019,4,1,22,18,12,752,男,18连锁经营,19664074
117398097,180752,2018752,2019-04-24 12:14:00,3.0,0.0,31.93,696,消费,第二食堂,2019,4,3,24,12,14,752,男,18连锁经营,19664074
117398822,180752,2018752,2019-04-22 18:10:00,0.6,0.0,92.43,674,消费,第二食堂,2019,4,1,22,18,10,752,男,18连锁经营,19664074
117399319,180752,2018752,2019-04-23 12:28:00,0.6,0.0,62.83,682,消费,第二食堂,2019,4,2,23,12,28,752,男,18连锁经营,19664074
117399320,180752,2018752,2019-04-23 12:28:00,0.6,0.0,62.23,683,消费,第二食堂,2019,4,2,23,12,28,752,男,18连锁经营,19664074
117399350,180752,2018752,2019-04-23 16:25:00,0.7,0.0,48.53,688,消费,第二食堂,2019,4,2,23,16,25,752,男,18连锁经营,19664074
117400048,180752,2018752,2019-04-22 22:46:00,10.0,0.0,71.43,678,消费,第二食堂,2019,4,1,22,22,46,752,男,18连锁经营,19664074
117400049,180752,2018752,2019-04-22 22:46:00,4.0,0.0,67.43,679,消费,第二食堂,2019,4,1,22,22,46,752,男,18连锁经营,19664074
116992615,180752,2018752,2019-04-02 12:18:00,4.0,0.0,40.63,566,消费,第二食堂,2019,4,2,2,12,18,752,男,18连锁经营,19664074
117000522,180752,2018752,2019-04-02 09:32:00,0.6,0.0,45.33,564,消费,第二食堂,2019,4,2,2,9,32,752,男,18连锁经营,19664074
117000721,180752,2018752,2019-04-02 12:17:00,0.7,0.0,44.63,565,消费,第二食堂,2019,4,2,2,12,17,752,男,18连锁经营,19664074
117018522,180752,2018752,2019-04-04 12:29:00,3.0,0.0,89.63,557,消费,第四食堂,2019,4,4,4,12,29,752,男,18连锁经营,19664074
117018523,180752,2018752,2019-04-04 12:29:00,6.0,0.0,83.63,558,消费,第四食堂,2019,4,4,4,12,29,752,男,18连锁经营,19664074
117018524,180752,2018752,2019-04-04 12:30:00,10.0,0.0,73.63,559,消费,第四食堂,2019,4,4,4,12,30,752,男,18连锁经营,19664074
117018525,180752,2018752,2019-04-04 12:31:00,7.0,0.0,66.63,560,消费,第四食堂,2019,4,4,4,12,31,752,男,18连锁经营,19664074
117018526,180752,2018752,2019-04-04 12:34:00,10.0,0.0,56.63,561,消费,第四食堂,2019,4,4,4,12,34,752,男,18连锁经营,19664074
117021425,180752,2018752,2019-04-04 17:39:00,8.0,0.0,48.63,562,消费,第四食堂,2019,4,4,4,17,39,752,男,18连锁经营,19664074
117021910,180752,2018752,2019-04-04 12:00:00,8.0,0.0,92.63,556,消费,第四食堂,2019,4,4,4,12,0,752,男,18连锁经营,19664074
117030228,180752,2018752,2019-04-02 10:32:00,2.7,0.0,45.93,563,消费,第二食堂,2019,4,2,2,10,32,752,男,18连锁经营,19664074
116951318,180756,2018756,2019-04-01 07:51:00,2.2,0.0,26.8,644,消费,第二食堂,2019,4,1,1,7,51,756,男,18连锁经营,19512298
116965546,180756,2018756,2019-04-01 11:52:00,8.0,0.0,18.5,646,消费,第四食堂,2019,4,1,1,11,52,756,男,18连锁经营,19512298
116966867,180756,2018756,2019-04-01 19:57:00,4.0,0.0,6.5,648,消费,第四食堂,2019,4,1,1,19,57,756,男,18连锁经营,19512298
116968512,180756,2018756,2019-04-01 19:34:00,8.0,0.0,10.5,647,消费,第四食堂,2019,4,1,1,19,34,756,男,18连锁经营,19512298
116969181,180756,2018756,2019-04-07 12:57:00,2.5,0.0,3.4,650,消费,第一食堂,2019,4,7,7,12,57,756,男,18连锁经营,19512298
116969813,180756,2018756,2019-04-01 07:48:00,1.5,0.0,29.0,643,消费,第一食堂,2019,4,1,1,7,48,756,男,18连锁经营,19512298
116974433,180756,2018756,2019-04-07 12:58:00,1.5,0.0,1.9,651,消费,第一食堂,2019,4,7,7,12,58,756,男,18连锁经营,19512298
116984342,180756,2018756,2019-04-07 12:56:00,0.6,0.0,5.9,649,消费,第一食堂,2019,4,7,7,12,56,756,男,18连锁经营,19512298
117411772,180756,2018756,2019-04-25 07:48:00,1.5,0.0,88.9,754,消费,第二食堂,2019,4,4,25,7,48,756,男,18连锁经营,19512298
117427489,180756,2018756,2019-04-24 18:37:00,7.0,0.0,90.4,753,消费,第四食堂,2019,4,3,24,18,37,756,男,18连锁经营,19512298
117427550,180756,2018756,2019-04-25 11:52:00,9.0,0.0,79.9,755,消费,第四食堂,2019,4,4,25,11,52,756,男,18连锁经营,19512298
117430187,180756,2018756,2019-04-25 11:52:00,8.0,0.0,71.9,756,消费,第四食堂,2019,4,4,25,11,52,756,男,18连锁经营,19512298
117430242,180756,2018756,2019-04-25 19:16:00,7.0,0.0,64.9,757,消费,第四食堂,2019,4,4,25,19,16,756,男,18连锁经营,19512298
117430274,180756,2018756,2019-04-26 11:55:00,7.0,0.0,56.9,759,消费,第四食堂,2019,4,5,26,11,55,756,男,18连锁经营,19512298
117430275,180756,2018756,2019-04-26 11:55:00,9.0,0.0,47.9,760,消费,第四食堂,2019,4,5,26,11,55,756,男,18连锁经营,19512298
117439812,180756,2018756,2019-04-26 07:16:00,1.0,0.0,63.9,758,消费,第二食堂,2019,4,5,26,7,16,756,男,18连锁经营,19512298
117048051,180756,2018756,2019-04-29 18:04:00,3.0,0.0,184.4,667,消费,第二食堂,2019,4,1,29,18,4,756,男,18连锁经营,19512298
117050038,180756,2018756,2019-04-30 10:50:00,0.6,0.0,180.8,669,消费,第二食堂,2019,4,2,30,10,50,756,男,18连锁经营,19512298
117050227,180756,2018756,2019-04-30 18:34:00,0.6,0.0,175.7,672,消费,第二食堂,2019,4,2,30,18,34,756,男,18连锁经营,19512298
117051382,180756,2018756,2019-04-29 18:04:00,0.4,0.0,187.4,666,消费,第二食堂,2019,4,1,29,18,4,756,男,18连锁经营,19512298
117060168,180756,2018756,2019-04-30 10:51:00,1.0,0.0,179.8,670,消费,第二食堂,2019,4,2,30,10,51,756,男,18连锁经营,19512298
117064187,180756,2018756,2019-04-29 18:05:00,3.0,0.0,181.4,668,消费,第二食堂,2019,4,1,29,18,5,756,男,18连锁经营,19512298
117064208,180756,2018756,2019-04-30 10:52:00,3.5,0.0,176.3,671,消费,第二食堂,2019,4,2,30,10,52,756,男,18连锁经营,19512298
117066783,180756,2018756,2019-04-08 11:28:00,7.0,0.0,151.1,679,消费,第四食堂,2019,4,1,8,11,28,756,男,18连锁经营,19512298
117070457,180756,2018756,2019-04-02 17:37:00,7.0,0.0,187.8,665,消费,第四食堂,2019,4,2,2,17,37,756,男,18连锁经营,19512298
117074198,180756,2018756,2019-04-30 18:35:00,3.5,0.0,172.2,673,消费,第一食堂,2019,4,2,30,18,35,756,男,18连锁经营,19512298
117074841,180756,2018756,2019-04-30 18:36:00,1.5,0.0,170.7,674,消费,第一食堂,2019,4,2,30,18,36,756,男,18连锁经营,19512298
117074908,180756,2018756,2019-04-08 07:51:00,0.6,0.0,158.1,678,消费,第一食堂,2019,4,1,8,7,51,756,男,18连锁经营,19512298
117076276,180756,2018756,2019-04-08 07:50:00,1.5,0.0,158.7,677,消费,第一食堂,2019,4,1,8,7,50,756,男,18连锁经营,19512298
117076816,180756,2018756,2019-04-30 18:36:00,1.5,0.0,169.2,675,消费,第一食堂,2019,4,2,30,18,36,756,男,18连锁经营,19512298
117077263,180756,2018756,2019-04-30 21:31:00,9.0,0.0,160.2,676,消费,第一食堂,2019,4,2,30,21,31,756,男,18连锁经营,19512298
117456399,180756,2018756,2019-04-26 15:28:00,4.0,0.0,35.9,763,消费,第二食堂,2019,4,5,26,15,28,756,男,18连锁经营,19512298
117491352,180756,2018756,2019-04-26 15:24:00,5.0,0.0,42.9,761,消费,第一食堂,2019,4,5,26,15,24,756,男,18连锁经营,19512298
117491360,180756,2018756,2019-04-26 15:09:00,3.0,0.0,39.9,762,消费,第一食堂,2019,4,5,26,15,9,756,男,18连锁经营,19512298
117491363,180756,2018756,2019-04-26 15:44:00,3.5,0.0,32.4,764,消费,第一食堂,2019,4,5,26,15,44,756,男,18连锁经营,19512298
117103555,180756,2018756,2019-04-10 07:29:00,1.0,0.0,135.6,683,消费,第二食堂,2019,4,3,10,7,29,756,男,18连锁经营,19512298
117113116,180756,2018756,2019-04-09 18:24:00,7.0,0.0,140.6,681,消费,第四食堂,2019,4,2,9,18,24,756,男,18连锁经营,19512298
117114644,180756,2018756,2019-04-09 18:43:00,4.0,0.0,136.6,682,消费,第四食堂,2019,4,2,9,18,43,756,男,18连锁经营,19512298
117114691,180756,2018756,2019-04-10 12:25:00,4.0,0.0,123.6,685,消费,第四食堂,2019,4,3,10,12,25,756,男,18连锁经营,19512298
117116293,180756,2018756,2019-04-10 12:06:00,8.0,0.0,127.6,684,消费,第四食堂,2019,4,3,10,12,6,756,男,18连锁经营,19512298
117125204,180756,2018756,2019-04-09 10:02:00,3.5,0.0,147.6,680,消费,第二食堂,2019,4,2,9,10,2,756,男,18连锁经营,19512298
117312160,180756,2018756,2019-04-22 11:19:00,0.5,0.0,134.5,736,消费,第二食堂,2019,4,1,22,11,19,756,男,18连锁经营,19512298
117317561,180756,2018756,2019-04-22 11:21:00,3.0,0.0,129.0,739,消费,第二食堂,2019,4,1,22,11,21,756,男,18连锁经营,19512298
117318536,180756,2018756,2019-04-21 17:41:00,5.5,0.0,143.0,731,消费,第二食堂,2019,4,7,21,17,41,756,男,18连锁经营,19512298
117320070,180756,2018756,2019-04-22 07:44:00,2.0,0.0,139.5,733,消费,第二食堂,2019,4,1,22,7,44,756,男,18连锁经营,19512298
117320306,180756,2018756,2019-04-22 09:53:00,3.9,0.0,135.6,734,消费,第二食堂,2019,4,1,22,9,53,756,男,18连锁经营,19512298
117323017,180756,2018756,2019-04-22 11:19:00,0.5,0.0,134.0,737,消费,第二食堂,2019,4,1,22,11,19,756,男,18连锁经营,19512298
117334740,180756,2018756,2019-04-21 14:15:00,7.0,0.0,148.5,730,消费,第四食堂,2019,4,7,21,14,15,756,男,18连锁经营,19512298
117335510,180756,2018756,2019-04-20 18:25:00,8.0,0.0,155.5,729,消费,第四食堂,2019,4,6,20,18,25,756,男,18连锁经营,19512298
117342264,180756,2018756,2019-04-22 11:20:00,2.0,0.0,132.0,738,消费,第一食堂,2019,4,1,22,11,20,756,男,18连锁经营,19512298
117342948,180756,2018756,2019-04-22 07:42:00,1.5,0.0,141.5,732,消费,第一食堂,2019,4,1,22,7,42,756,男,18连锁经营,19512298
117346443,180756,2018756,2019-04-22 11:18:00,0.6,0.0,135.0,735,消费,第二食堂,2019,4,1,22,11,18,756,男,18连锁经营,19512298
117146844,180756,2018756,2019-04-10 18:12:00,7.0,0.0,116.4,687,消费,第四食堂,2019,4,3,10,18,12,756,男,18连锁经营,19512298
117150392,180756,2018756,2019-04-11 13:06:00,10.0,0.0,103.4,690,消费,第四食堂,2019,4,4,11,13,6,756,男,18连锁经营,19512298
117156115,180756,2018756,2019-04-12 12:58:00,8.0,0.0,91.4,692,消费,第四食堂,2019,4,5,12,12,58,756,男,18连锁经营,19512298
117163886,180756,2018756,2019-04-12 09:48:00,4.0,0.0,99.4,691,消费,第二食堂,2019,4,5,12,9,48,756,男,18连锁经营,19512298
117168272,180756,2018756,2019-04-11 07:46:00,1.5,0.0,113.4,689,消费,第一食堂,2019,4,4,11,7,46,756,男,18连锁经营,19512298
117169011,180756,2018756,2019-04-11 07:45:00,1.5,0.0,114.9,688,消费,第一食堂,2019,4,4,11,7,45,756,男,18连锁经营,19512298
117187500,180756,2018756,2019-04-14 18:24:00,7.0,0.0,71.7,696,消费,第二食堂,2019,4,7,14,18,24,756,男,18连锁经营,19512298
117192526,180756,2018756,2019-04-14 18:32:00,3.5,0.0,68.2,697,消费,第二食堂,2019,4,7,14,18,32,756,男,18连锁经营,19512298
117194186,180756,2018756,2019-04-13 08:04:00,2.2,0.0,87.7,694,消费,第二食堂,2019,4,6,13,8,4,756,男,18连锁经营,19512298
117198527,180756,2018756,2019-04-15 11:43:00,7.0,0.0,259.7,700,消费,第四食堂,2019,4,1,15,11,43,756,男,18连锁经营,19512298
117200599,180756,2018756,2019-04-13 10:58:00,9.0,0.0,78.7,695,消费,第四食堂,2019,4,6,13,10,58,756,男,18连锁经营,19512298
117209564,180756,2018756,2019-04-13 08:02:00,1.5,0.0,89.9,693,消费,第一食堂,2019,4,6,13,8,2,756,男,18连锁经营,19512298
117209845,180756,2018756,2019-04-15 07:51:00,1.5,0.0,66.7,698,消费,第一食堂,2019,4,1,15,7,51,756,男,18连锁经营,19512298
117269642,180756,2018756,2019-04-17 18:06:00,3.0,0.0,208.6,718,消费,第二食堂,2019,4,3,17,18,6,756,男,18连锁经营,19512298
